20220101, 대구, 팥(적두), 258000, 
20220107, 강원강릉, 느타리버섯, 1250, 
20220107, 전북전주, 느타리버섯, 830, 
20220107, 전남순천, 느타리버섯, 650, 
20220107, 경북포항, 느타리버섯, 700, 
20220107, 제주, 느타리버섯, 1400, 
20220107, 제주, 느타리버섯, 1490, 
20220107, 서울서부, 느타리버섯, 8000, 
20220107, 부산, 느타리버섯, 7000, 
20220107, 대구, 느타리버섯, 8000, 
20220107, 대전, 느타리버섯, 10000, 
20220107, 서울서부, 느타리버섯, 1030, 
20220107, 부산, 느타리버섯, 800, 
20220107, 대구, 느타리버섯, 830, 
20220107, 광주, 느타리버섯, 700, 
20220107, 대전, 느타리버섯, 660, 
20220107, 강원강릉, 느타리버섯, 1010, 
20220107, 서울서부, 녹두, 10600, 
20220107, 서울, 녹두, 17500, 
20220107, 부산, 녹두, 10500, 
20220107, 대구, 녹두, 10000, 
20220107, 인천, 녹두, 11000, 
20220107, 광주, 녹두, 8750, 
20220107, 대전, 녹두, 10600, 
20220107, 울산, 녹두, 9580, 
20220107, 경기수원, 녹두, 10200, 
20220107, 경기, 녹두, 17900, 
20220107, 강원춘천, 녹두, 10300, 
20220107, 전북전주, 녹두, 8830, 
20220107, 경북포항, 녹두, 11800, 
20220107, 제주, 녹두, 7610, 
20220107, 서울서부, 녹두, 213000, 
20220107, 부산, 녹두, 220000, 
20220107, 대구, 녹두, 217000, 
20220107, 광주, 녹두, 203000, 
20220107, 대전, 녹두, 223000, 
20220107, 서울서부, 고구마(밤), 32300, 
20220107, 부산, 고구마(밤), 32000, 
20220107, 대구, 고구마(밤), 32300, 
20220107, 대전, 고구마(밤), 32500, 
20220107, 서울서부, 고구마(밤), 5750, 
20220107, 서울서부, 고구마(밤), 5330, 
20220107, 서울, 고구마(밤), 4660, 
20220107, 서울, 고구마(밤), 5950, 
20220107, 서울, 고구마(밤), 5980, 
20220107, 서울, 고구마(밤), 4600, 
20220107, 서울, 고구마(밤), 6410, 
20220107, 부산, 고구마(밤), 5000, 
20220107, 부산, 고구마(밤), 5950, 
20220107, 부산, 고구마(밤), 3990, 
20220107, 대구, 고구마(밤), 5000, 
20220107, 대구, 고구마(밤), 5980, 
20220107, 서울, 돼지고기, 2500, 
20220107, 서울, 돼지고기, 2180, 
20220107, 서울, 돼지고기, 2380, 
20220107, 부산, 돼지고기, 2000, 
20220107, 부산, 돼지고기, 1980, 
20220107, 대구, 돼지고기, 2000, 
20220107, 대구, 돼지고기, 2280, 
20220107, 대구, 돼지고기, 1790, 
20220107, 인천, 돼지고기, 2390, 
20220107, 인천, 돼지고기, 2380, 
20220107, 광주, 돼지고기, 1720, 
20220107, 광주, 돼지고기, 1790, 
20220107, 광주, 돼지고기, 2280, 
20220107, 대전, 돼지고기, 2120, 
20220107, 대전, 돼지고기, 2280, 
20220107, 대전, 돼지고기, 2380, 
20220107, 울산, 돼지고기, 2660, 
20220107, 울산, 돼지고기, 1790, 
20220107, 세종, 돼지고기, 2280, 
20220107, 부산, 새우젓, 18000, 
20220107, 부산, 새우젓, 23180, 
20220107, 부산, 새우젓, 22000, 
20220107, 대구, 새우젓, 17000, 
20220107, 대구, 새우젓, 25800, 
20220107, 대구, 새우젓, 23180, 
20220107, 인천, 새우젓, 17500, 
20220107, 광주, 새우젓, 13000, 
20220107, 광주, 새우젓, 23180, 
20220107, 광주, 새우젓, 25800, 
20220107, 대전, 새우젓, 20000, 
20220107, 대전, 새우젓, 25800, 
20220107, 울산, 새우젓, 16300, 
20220107, 울산, 새우젓, 23180, 
20220107, 세종, 새우젓, 25800, 
20220107, 경기수원, 새우젓, 20000, 
20220107, 경기의정부, 새우젓, 23180, 
20220107, 강원춘천, 새우젓, 25000, 
20220107, 강원강릉, 새우젓, 20000, 
20220107, 강원강릉, 새우젓, 23180, 
20220107, 충북청주, 새우젓, 16600, 
20220107, 청주, 새우젓, 36000, 
20220107, 전북전주, 새우젓, 17500, 
20220107, 전주, 새우젓, 25800, 
20220107, 전남순천, 새우젓, 23180, 
20220107, 전남순천, 새우젓, 10000, 
20220107, 경북포항, 새우젓, 20000, 
20220107, 경북안동, 새우젓, 25800, 
20220107, 경남창원, 새우젓, 25800, 
20220107, 제주, 새우젓, 14000, 
20220107, 제주, 새우젓, 25800, 
20220107, 서울서부, 멸치액젓, 4970, 
20220107, 서울서부, 멸치액젓, 4690, 
20220107, 서울, 멸치액젓, 5980, 
20220107, 서울, 멸치액젓, 5990, 
20220107, 서울, 멸치액젓, 5040, 
20220107, 서울, 멸치액젓, 4700, 
20220107, 서울, 멸치액젓, 4780, 
20220107, 부산, 멸치액젓, 4500, 
20220107, 경기수원, 단감, 14600, 
20220107, 강원춘천, 단감, 12200, 
20220107, 강원, 단감, 17980, 
20220107, 강원강릉, 단감, 12000, 
20220107, 충북청주, 단감, 15000, 
20220107, 청주, 단감, 15000, 
20220107, 경북포항, 단감, 10600, 
20220107, 경북포항, 단감, 17980, 
20220107, 경북안동, 단감, 13960, 
20220107, 제주, 단감, 15600, 
20220107, 제주, 단감, 13960, 
20220107, 서울서부, 단감, 42500, 
20220107, 부산, 단감, 37000, 
20220107, 대구, 단감, 37000, 
20220107, 대전, 단감, 32600, 
20220107, 서울서부, 단감, 8220, 
20220107, 서울, 단감, 12900, 
20220107, 서울, 단감, 11960, 
20220107, 부산, 단감, 12000, 
20220107, 광주, 깻잎, 2200, 
20220107, 대전, 깻잎, 2250, 
20220107, 대전, 깻잎, 2480, 
20220107, 대전, 깻잎, 3840, 
20220107, 울산, 깻잎, 2060, 
20220107, 울산, 깻잎, 3820, 
20220107, 세종, 깻잎, 2480, 
20220107, 경기, 깻잎, 2630, 
20220107, 경기의정부, 깻잎, 3270, 
20220107, 강원, 깻잎, 3110, 
20220107, 강원강릉, 깻잎, 2500, 
20220107, 강원강릉, 깻잎, 3820, 
20220107, 청주, 깻잎, 3580, 
20220107, 전북전주, 깻잎, 2330, 
20220107, 전주, 깻잎, 2300, 
20220107, 전남순천, 깻잎, 3820, 
20220107, 전남순천, 깻잎, 2500, 
20220107, 경북포항, 깻잎, 1800, 
20220107, 경북포항, 깻잎, 3840, 
20220107, 경북안동, 깻잎, 2480, 
20220107, 경남창원, 깻잎, 2500, 
20220107, 경남창원, 깻잎, 2200, 
20220107, 제주, 깻잎, 2100, 
20220107, 제주, 깻잎, 4200, 
20220107, 서울서부, 깻잎, 30500, 
20220107, 부산, 깻잎, 28000, 
20220107, 대구, 깻잎, 29000, 
20220107, 대전, 깻잎, 39600, 
20220107, 서울서부, 피망, 82500, 
20220107, 부산, 피망, 70000, 
20220107, 대구, 피망, 70000, 
20220107, 강원강릉, 상추, 1490, 
20220107, 충북청주, 상추, 1000, 
20220107, 청주, 상추, 1480, 
20220107, 전주, 상추, 830, 
20220107, 전남순천, 상추, 1490, 
20220107, 전남순천, 상추, 900, 
20220107, 경북포항, 상추, 820, 
20220107, 경북포항, 상추, 1660, 
20220107, 경북안동, 상추, 1240, 
20220107, 경남창원, 상추, 700, 
20220107, 경남창원, 상추, 1240, 
20220107, 제주, 상추, 830, 
20220107, 제주, 상추, 1240, 
20220107, 서울서부, 상추, 19200, 
20220107, 부산, 상추, 16000, 
20220107, 대구, 상추, 17000, 
20220107, 대전, 상추, 23700, 
20220107, 서울서부, 상추, 830, 
20220107, 서울서부, 상추, 750, 
20220107, 부산, 상추, 650, 
20220107, 대구, 상추, 780, 
20220107, 인천, 상추, 750, 
20220107, 광주, 상추, 800, 
20220107, 대전, 상추, 750, 
20220107, 울산, 상추, 900, 
20220107, 경기수원, 상추, 670, 
20220107, 강원춘천, 상추, 800, 
20220107, 강원강릉, 상추, 930, 
20220107, 서울서부, 상추, 20000, 
20220107, 부산, 상추, 20000, 
20220107, 대구, 상추, 20000, 
20220107, 대전, 상추, 24000, 
20220107, 서울서부, 상추, 1080, 
20220107, 서울서부, 상추, 1000, 
20220107, 서울, 상추, 1660, 
20220107, 서울, 상추, 1560, 
20220107, 서울, 상추, 1320, 
20220107, 서울, 상추, 1660, 
20220107, 부산, 상추, 850, 
20220107, 인천, 건고추, 19000, 
20220107, 광주, 건고추, 13000, 
20220107, 대전, 건고추, 15700, 
20220107, 울산, 건고추, 17000, 
20220107, 경기수원, 건고추, 19600, 
20220107, 경기, 건고추, 15800, 
20220107, 강원, 건고추, 14300, 
20220107, 대구, 고구마(밤), 5950, 
20220107, 인천, 고구마(밤), 5000, 
20220107, 인천, 고구마(밤), 6410, 
20220107, 대구, 호박, 28000, 
20220107, 대전, 호박, 32500, 
20220107, 서울서부, 호박, 2000, 
20220107, 서울서부, 호박, 1600, 
20220107, 부산, 호박, 1500, 
20220107, 대구, 호박, 1550, 
20220107, 인천, 호박, 1500, 
20220107, 광주, 호박, 1500, 
20220107, 대전, 호박, 1500, 
20220107, 울산, 호박, 1500, 
20220107, 경기수원, 호박, 1500, 
20220107, 강원춘천, 호박, 1760, 
20220107, 강원강릉, 호박, 1500, 
20220107, 충북청주, 호박, 1330, 
20220107, 전남순천, 호박, 1600, 
20220107, 경남창원, 호박, 1520, 
20220107, 서울서부, 호박, 14000, 
20220107, 부산, 호박, 12000, 
20220107, 대구, 호박, 13000, 
20220107, 대전, 호박, 14200, 
20220107, 서울, 호박, 1990, 
20220107, 서울, 호박, 1990, 
20220107, 서울, 호박, 1580, 
20220107, 서울, 호박, 1990, 
20220107, 부산, 호박, 1990, 
20220107, 부산, 호박, 2490, 
20220107, 대구, 호박, 1260, 
20220107, 대구, 호박, 1580, 
20220107, 인천, 호박, 1990, 
20220107, 광주, 호박, 1700, 
20220107, 광주, 호박, 1990, 
20220107, 대전, 호박, 1580, 
20220107, 울산, 호박, 1990, 
20220107, 세종, 호박, 1580, 
20220107, 경기의정부, 호박, 1990, 
20220107, 강원, 호박, 1990, 
20220107, 전남순천, 호박, 1990, 
20220107, 전남순천, 호박, 1500, 
20220107, 경북포항, 호박, 1330, 
20220107, 서울서부, 파, 1520, 
20220107, 부산, 파, 1600, 
20220107, 대구, 파, 1600, 
20220107, 대전, 파, 1660, 
20220107, 서울서부, 파, 2660, 
20220107, 서울서부, 파, 2500, 
20220107, 서울, 파, 2490, 
20220107, 서울, 파, 3490, 
20220107, 서울, 파, 2680, 
20220107, 서울, 파, 1660, 
20220107, 서울, 파, 2490, 
20220107, 부산, 파, 2300, 
20220107, 부산, 파, 3490, 
20220107, 부산, 파, 2860, 
20220107, 대구, 파, 2500, 
20220107, 대구, 파, 2920, 
20220107, 대구, 파, 3490, 
20220107, 인천, 파, 2500, 
20220107, 인천, 파, 2490, 
20220107, 광주, 파, 2500, 
20220107, 광주, 파, 3490, 
20220107, 광주, 파, 2480, 
20220107, 대전, 파, 2330, 
20220107, 대전, 파, 3150, 
20220107, 대전, 파, 2490, 
20220107, 울산, 파, 2600, 
20220107, 울산, 파, 3490, 
20220107, 세종, 파, 1980, 
20220107, 경기수원, 파, 2230, 
20220107, 경기, 파, 1760, 
20220107, 경기의정부, 파, 3490, 
20220107, 강원춘천, 파, 2500, 
20220107, 강원, 파, 2490, 
20220107, 강원강릉, 파, 3000, 
20220107, 강원강릉, 파, 3490, 
20220107, 충북청주, 파, 2000, 
20220107, 청주, 파, 1580, 
20220107, 대구, 단감, 11600, 
20220107, 대구, 단감, 11960, 
20220107, 인천, 단감, 12000, 
20220107, 광주, 단감, 11960, 
20220107, 대전, 단감, 10000, 
20220107, 대전, 단감, 12900, 
20220107, 세종, 단감, 11960, 
20220107, 경기수원, 단감, 10000, 
20220107, 강원춘천, 단감, 10000, 
20220107, 전북전주, 단감, 10000, 
20220107, 전남순천, 단감, 9330, 
20220107, 경남창원, 단감, 11000, 
20220107, 서울서부, 바나나, 25000, 
20220107, 부산, 바나나, 24000, 
20220107, 대구, 바나나, 25000, 
20220107, 대전, 바나나, 24000, 
20220107, 서울서부, 바나나, 310, 
20220107, 서울서부, 바나나, 300, 
20220107, 서울, 바나나, 280, 
20220107, 경기수원, 돼지고기, 2050, 
20220107, 경기, 돼지고기, 2190, 
20220107, 경기의정부, 돼지고기, 1790, 
20220107, 강원춘천, 돼지고기, 2260, 
20220107, 강원, 돼지고기, 2580, 
20220107, 강원강릉, 돼지고기, 2220, 
20220107, 강원강릉, 돼지고기, 1790, 
20220107, 충북청주, 돼지고기, 2660, 
20220107, 청주, 돼지고기, 2210, 
20220107, 전북전주, 돼지고기, 2050, 
20220107, 전주, 돼지고기, 2480, 
20220107, 전남순천, 돼지고기, 1790, 
20220107, 전남순천, 돼지고기, 2030, 
20220107, 경북포항, 돼지고기, 2330, 
20220107, 경북포항, 돼지고기, 1980, 
20220107, 경북안동, 돼지고기, 2280, 
20220107, 경남창원, 돼지고기, 2400, 
20220107, 경남창원, 돼지고기, 2500, 
20220107, 제주, 돼지고기, 2660, 
20220107, 제주, 돼지고기, 2880, 
20220107, 서울서부, 돼지고기, 1110, 
20220107, 서울서부, 돼지고기, 1160, 
20220107, 서울, 돼지고기, 1380, 
20220107, 서울, 돼지고기, 1380, 
20220107, 부산, 돼지고기, 1000, 
20220107, 부산, 돼지고기, 1290, 
20220107, 대구, 돼지고기, 1000, 
20220107, 인천, 돼지고기, 1270, 
20220107, 광주, 돼지고기, 1150, 
20220107, 광주, 돼지고기, 1290, 
20220107, 대전, 돼지고기, 1280, 
20220107, 대전, 돼지고기, 1480, 
20220107, 울산, 돼지고기, 1200, 
20220107, 울산, 돼지고기, 1290, 
20220107, 세종, 돼지고기, 1580, 
20220107, 경기수원, 돼지고기, 1300, 
20220107, 경기, 돼지고기, 1390, 
20220107, 경기의정부, 돼지고기, 1290, 
20220107, 부산, 멸치액젓, 5990, 
20220107, 부산, 멸치액젓, 5980, 
20220107, 대구, 멸치액젓, 5660, 
20220107, 대구, 멸치액젓, 5040, 
20220107, 대구, 멸치액젓, 5990, 
20220107, 인천, 멸치액젓, 5720, 
20220107, 인천, 멸치액젓, 4780, 
20220107, 광주, 멸치액젓, 5000, 
20220107, 광주, 멸치액젓, 5990, 
20220107, 광주, 멸치액젓, 5040, 
20220107, 대전, 멸치액젓, 4500, 
20220107, 대전, 멸치액젓, 5040, 
20220107, 대전, 멸치액젓, 4780, 
20220107, 울산, 멸치액젓, 5660, 
20220107, 울산, 멸치액젓, 5990, 
20220107, 세종, 멸치액젓, 5040, 
20220107, 경기수원, 멸치액젓, 5500, 
20220107, 경기, 멸치액젓, 4700, 
20220107, 경기의정부, 멸치액젓, 5990, 
20220107, 전남순천, 건고추, 15000, 
20220107, 제주, 건고추, 18000, 
20220107, 서울서부, 건고추, 700000, 
20220107, 부산, 건고추, 675000, 
20220107, 대구, 건고추, 625000, 
20220107, 대전, 건고추, 550000, 
20220107, 서울서부, 풋고추, 51500, 
20220107, 부산, 풋고추, 45000, 
20220107, 대구, 풋고추, 46000, 
20220107, 대전, 풋고추, 44300, 
20220107, 서울, 풋고추, 1660, 
20220107, 서울, 풋고추, 1330, 
20220107, 서울, 풋고추, 1190, 
20220107, 서울, 풋고추, 1190, 
20220107, 서울, 풋고추, 1660, 
20220107, 부산, 풋고추, 900, 
20220107, 부산, 풋고추, 1330, 
20220107, 대구, 풋고추, 800, 
20220107, 대구, 풋고추, 1190, 
20220107, 대구, 풋고추, 1330, 
20220107, 인천, 풋고추, 1660, 
20220107, 광주, 풋고추, 1330, 
20220107, 광주, 풋고추, 1190, 
20220107, 대전, 풋고추, 1190, 
20220107, 대전, 풋고추, 1660, 
20220107, 울산, 풋고추, 1330, 
20220107, 세종, 풋고추, 1190, 
20220107, 경기, 풋고추, 1190, 
20220107, 경기의정부, 풋고추, 1330, 
20220107, 강원, 풋고추, 1660, 
20220107, 강원강릉, 풋고추, 1330, 
20220107, 대전, 피망, 81500, 
20220107, 서울서부, 피망, 1000, 
20220107, 서울, 피망, 2000, 
20220107, 서울, 피망, 1740, 
20220107, 서울, 피망, 1490, 
20220107, 서울, 피망, 2490, 
20220107, 부산, 피망, 900, 
20220107, 부산, 피망, 2000, 
20220107, 대구, 피망, 900, 
20220107, 대구, 피망, 1740, 
20220107, 대구, 피망, 2000, 
20220107, 인천, 피망, 600, 
20220107, 인천, 피망, 2490, 
20220107, 광주, 피망, 800, 
20220107, 광주, 피망, 2000, 
20220107, 광주, 피망, 1740, 
20220107, 대전, 피망, 1740, 
20220107, 울산, 피망, 900, 
20220107, 울산, 피망, 2000, 
20220107, 세종, 피망, 1740, 
20220107, 경기, 피망, 1240, 
20220107, 경기의정부, 피망, 2000, 
20220107, 강원강릉, 피망, 2000, 
20220107, 청주, 피망, 1370, 
20220107, 전북전주, 피망, 850, 
20220107, 전주, 피망, 1740, 
20220107, 전남순천, 피망, 2000, 
20220107, 전남순천, 피망, 860, 
20220107, 경북포항, 피망, 900, 
20220107, 경북안동, 피망, 1740, 
20220107, 경남창원, 피망, 930, 
20220107, 경남창원, 피망, 1740, 
20220107, 제주, 피망, 800, 
20220107, 제주, 피망, 1740, 
20220107, 서울서부, 피망, 78000, 
20220107, 부산, 피망, 65000, 
20220107, 대구, 피망, 65000, 
20220107, 대전, 피망, 76500, 
20220107, 서울서부, 파프리카, 30000, 
20220107, 부산, 상추, 1560, 
20220107, 대구, 상추, 900, 
20220107, 대구, 상추, 1560, 
20220107, 인천, 상추, 1000, 
20220107, 인천, 상추, 1660, 
20220107, 광주, 상추, 900, 
20220107, 광주, 상추, 1560, 
20220107, 전북전주, 파, 2330, 
20220107, 전주, 파, 2680, 
20220107, 전남순천, 파, 3490, 
20220107, 충북청주, 느타리버섯, 750, 
20220107, 청주, 느타리버섯, 620, 
20220107, 서울서부, 팽이버섯, 13000, 
20220107, 부산, 팽이버섯, 14000, 
20220107, 대구, 팽이버섯, 13000, 
20220107, 대전, 팽이버섯, 13600, 
20220107, 서울서부, 팽이버섯, 700, 
20220107, 서울서부, 팽이버섯, 600, 
20220107, 서울, 팽이버섯, 560, 
20220107, 서울, 팽이버섯, 420, 
20220107, 서울, 팽이버섯, 590, 
20220107, 서울, 팽이버섯, 550, 
20220107, 서울, 팽이버섯, 560, 
20220107, 부산, 팽이버섯, 550, 
20220107, 부산, 팽이버섯, 420, 
20220107, 부산, 팽이버섯, 830, 
20220107, 대구, 팽이버섯, 560, 
20220107, 대구, 팽이버섯, 560, 
20220107, 대구, 팽이버섯, 420, 
20220107, 인천, 팽이버섯, 630, 
20220107, 인천, 팽이버섯, 460, 
20220107, 광주, 팽이버섯, 600, 
20220107, 광주, 팽이버섯, 420, 
20220107, 광주, 팽이버섯, 560, 
20220107, 대전, 팽이버섯, 560, 
20220107, 대전, 팽이버섯, 560, 
20220107, 대전, 팽이버섯, 590, 
20220107, 울산, 팽이버섯, 500, 
20220107, 울산, 팽이버섯, 420, 
20220107, 세종, 팽이버섯, 560, 
20220107, 경기수원, 팽이버섯, 700, 
20220107, 경기, 팽이버섯, 450, 
20220107, 경기의정부, 팽이버섯, 420, 
20220107, 강원춘천, 팽이버섯, 610, 
20220107, 강원, 팽이버섯, 560, 
20220107, 강원강릉, 팽이버섯, 600, 
20220107, 강원강릉, 팽이버섯, 420, 
20220107, 충북청주, 팽이버섯, 700, 
20220107, 광주, 고구마(밤), 5000, 
20220107, 광주, 고구마(밤), 5950, 
20220107, 광주, 고구마(밤), 5450, 
20220107, 대전, 고구마(밤), 5660, 
20220107, 대전, 고구마(밤), 5990, 
20220107, 울산, 고구마(밤), 5330, 
20220107, 울산, 고구마(밤), 5950, 
20220107, 세종, 고구마(밤), 5450, 
20220107, 경기수원, 고구마(밤), 5330, 
20220107, 경기, 고구마(밤), 3990, 
20220107, 경기의정부, 고구마(밤), 5950, 
20220107, 강원춘천, 고구마(밤), 5000, 
20220107, 강원, 고구마(밤), 6990, 
20220107, 강원강릉, 고구마(밤), 6110, 
20220107, 강원강릉, 고구마(밤), 5950, 
20220107, 충북청주, 고구마(밤), 5000, 
20220107, 청주, 고구마(밤), 4980, 
20220107, 전북전주, 고구마(밤), 5000, 
20220107, 전주, 고구마(밤), 5980, 
20220107, 전남순천, 고구마(밤), 5950, 
20220107, 전남순천, 고구마(밤), 4400, 
20220107, 경북포항, 고구마(밤), 4330, 
20220107, 경북포항, 고구마(밤), 6410, 
